CNPJ,Velocidade,Município,UF,Faixa de Velocidade,Tecnologia,Empresa,Porte da Prestadora,Tipo de Pessoa,Tipo de Produto,Código IBGE Município,Grupo Econômico,Meio de Acesso,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12
35700387000173,"10,006280",São Paulo,SP,2Mbps a 12Mbps,FTTH,EB FOX TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0
35700387000173,"10,00453",São Paulo,SP,2Mbps a 12Mbps,FTTH,EB FOX TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
35700387000173,"20,004540",São Paulo,SP,12Mbps a 34Mbps,FTTH,EB FOX TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,233.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0
35700387000173,"10,002280",São Paulo,SP,2Mbps a 12Mbps,FTTH,EB FOX TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0
35700387000173,"10,003280",São Paulo,SP,2Mbps a 12Mbps,FTTH,EB FOX TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35700387000173,"10,005030",São Paulo,SP,2Mbps a 12Mbps,FTTH,EB FOX TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,0.0,0.0,0.0
26336629000109,"100,001560",São Paulo,SP,> 34Mbps,ETHERNET,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"100,003310",São Paulo,SP,> 34Mbps,ETHERNET,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0
26336629000109,"100,003810",São Paulo,SP,> 34Mbps,ETHERNET,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"100,00806",São Paulo,SP,> 34Mbps,ETHERNET,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0
26336629000109,"100,00831",São Paulo,SP,> 34Mbps,ETHERNET,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0
26336629000109,"50,00815",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0
26336629000109,"100,00816",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0
26336629000109,"100,000310",São Paulo,SP,> 34Mbps,ETHERNET,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,129.0
26336629000109,"100,000160",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,388.0
26336629000109,"100,005810",São Paulo,SP,> 34Mbps,ETHERNET,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"100,003560",São Paulo,SP,> 34Mbps,ETHERNET,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"50,000150",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,147.0
26336629000109,"100,00541",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,18.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"100,005560",São Paulo,SP,> 34Mbps,ETHERNET,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,128.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"100,00341",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"50,00315",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0
26336629000109,"100,003160",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0
26336629000109,"100,003660",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"100,00791",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0
26336629000109,"100,001410",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"50,0054",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,147.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"100,00566",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"50,0079",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0
26336629000109,"50,0034",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"50,001400",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"50,003650",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26336629000109,"50,00565",São Paulo,SP,> 34Mbps,FTTH,Fibervision Tecnologia Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14415661000192,"100,00191",São Paulo,SP,> 34Mbps,FTTH,ISPS DO BRASIL S.A.,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
14415661000192,"100,000160",São Paulo,SP,> 34Mbps,FTTH,ISPS DO BRASIL S.A.,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
14415661000192,"100,01116",São Paulo,SP,> 34Mbps,FTTH,ISPS DO BRASIL S.A.,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
14415661000192,"100,004660",São Paulo,SP,> 34Mbps,FTTH,ISPS DO BRASIL S.A.,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
27955066000191,"100,000810",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0
27955066000191,"100,003310",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0
27955066000191,"20,003040",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
27955066000191,"50,003050",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0
27955066000191,"50,003300",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0
27955066000191,"50,000800",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0
27955066000191,"100,000560",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0
27955066000191,"20,000540",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
27955066000191,"50,000550",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0
27955066000191,"20,002290",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"50,002300",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,004560",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,004560",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,004410",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"50,004400",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"50,000050",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,183.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,000060",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,163.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,000410",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,198.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"50,000300",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,257.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,000310",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,171.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,000160",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,127.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,000910",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0
27955066000191,"100,000660",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0
27955066000191,"20,000040",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,169.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,00981",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0
27955066000191,"100,00956",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0
27955066000191,"50,0093",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0
27955066000191,"100,00931",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0
27955066000191,"50,00955",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0
27955066000191,"20,00754",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,00766",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"20,00764",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"50,00765",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,007560",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"50,00755",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,004810",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,003060",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0
27955066000191,"100,002810",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0
27955066000191,"100,002560",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0
27955066000191,"100,002560",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,002310",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"10,000030",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"50,000650",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0
27955066000191,"50,000150",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,120.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"20,004390",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"50,004550",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"50,004550",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"50,004300",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"100,004310",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"20,004290",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"50,004800",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"50,002550",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0
27955066000191,"50,002550",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"50,002800",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0
27955066000191,"100,002410",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27955066000191,"20,00314",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
27955066000191,"100,00341",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0
27955066000191,"50,00315",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
27955066000191,"100,003160",São Paulo,SP,> 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
27955066000191,"100,010060",São Paulo,SP,> 34Mbps,FTTH,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0
27955066000191,"20,004540",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,KOBERTURA TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
